tissue	gene_id	outcome	n_snps	PP0	PP1	PP2	PP3	PP4
Brain_Amygdala	ENSG00000239445.6	F3	85	4.37638879018961e-22	0.933402211551064	5.11649040133875e-25	0.00102567999114885	0.0655721084577859
Brain_Amygdala	ENSG00000114021.12	ASD	43	0.0105064399108989	0.980400703326915	4.23436309172071e-06	0.000386424275588876	0.00870219812350556
Brain_Amygdala	ENSG00000114021.12	ADHD	37	0.0112419509347168	0.98068392310426	4.10016112385783e-06	0.000349954688336743	0.00772007111156241
Brain_Amygdala	ENSG00000206535.8	ASD	30	0.00225003017479745	0.985168219872279	8.88655879688377e-07	0.000376891047620924	0.0122039702494226
Brain_Amygdala	ENSG00000154175.18	ASD	115	0.0210389330882645	0.949381747603612	6.21219908221373e-05	0.00277651383345904	0.0267406834838422
Brain_Amygdala	ENSG00000154175.18	ADHD	98	0.0249882161569002	0.881767347042682	0.000196237583856262	0.00683849002209147	0.0862097091944704
Brain_Amygdala	ENSG00000154175.18	F3	56	0.0472372644108218	0.902948415943549	0.00010968268533769	0.00204894766437783	0.047655689295914
Brain_Amygdala	ENSG00000081154.12	ASD	52	0.32203637770637	0.662291839644401	0.000370594037928694	0.000747600703135418	0.014553587908165
Brain_Amygdala	ENSG00000081154.12	ADHD	46	0.353945385911567	0.641124382639957	0.000114864856037094	0.000203450295685886	0.00461191629675333
Brain_Amygdala	ENSG00000081154.12	F3	33	0.432261153591876	0.565213799562326	5.9979744463525e-05	7.6038975369845e-05	0.00238902812596437
Brain_Amygdala	ENSG00000256628.3	ASD	265	0.00338456327681785	0.973896260893513	1.94809229545425e-05	0.00558845629624186	0.0171112386104732
Brain_Amygdala	ENSG00000256628.3	ADHD	222	0.00435197012559077	0.989340425328844	5.62365149617388e-06	0.00127340523766639	0.00502857565640208
Brain_Amygdala	ENSG00000256628.3	F3	40	0.0142820257527282	0.98196768080195	3.0132838650859e-06	0.000203636165074549	0.00354364399638209
Brain_Amygdala	ENSG00000177707.11	ASD	190	0.00197107909936222	0.974558851341353	1.15434233338714e-05	0.00568963543845637	0.0177688906974938
Brain_Amygdala	ENSG00000177707.11	ADHD	159	0.0027840251868783	0.983474285138546	8.8869665014608e-06	0.00312877239065332	0.010604030317421
Brain_Amygdala	ENSG00000177707.11	F3	83	0.00768783145408552	0.977247778486321	2.2255847136492e-05	0.0028168530229283	0.0122252811895287
Brain_Amygdala	ENSG00000240057.7	ASD	124	0.0168114365560893	0.970722391138087	1.95977879367546e-05	0.00112028500994956	0.0113262895079371
Brain_Amygdala	ENSG00000240057.7	ADHD	113	0.0276435656644391	0.966691460317221	1.78758228215414e-05	0.000620087907139129	0.00502701028837882
Brain_Amygdala	ENSG00000240057.7	F3	46	0.22685113892382	0.770172414762114	3.95309308827721e-05	0.000131404229384479	0.002805511153799
Brain_Amygdala	ENSG00000243795.1	ASD	42	5.72952657853658e-05	0.991174631918693	3.04846290149006e-08	0.000519117350904182	0.00824892497998815
Brain_Amygdala	ENSG00000243795.1	ADHD	40	5.91636934547954e-05	0.994827753826513	1.72273932756282e-08	0.000284847560744318	0.004828217691894
Brain_Amygdala	ENSG00000163389.12	ASD	65	0.282611475482575	0.706599795420814	0.000255646817267447	0.000629277560697274	0.00990380471864677
Brain_Amygdala	ENSG00000163389.12	ADHD	56	0.31779984119126	0.67529812947534	0.00017724709924163	0.000370280786109466	0.00635450144804904
Brain_Amygdala	ENSG00000163389.12	F3	39	0.386284667189285	0.609540003265086	9.71665914931718e-05	0.000149395787304763	0.0039287671668313
Brain_Amygdala	ENSG00000173230.16	ASD	155	0.647068426302189	0.347429234793834	0.00110742576410272	0.000590803926310489	0.0038041092135648
Brain_Amygdala	ENSG00000173230.16	ADHD	121	0.68863802187273	0.291037067629253	0.00420215230451297	0.00176158212882444	0.0143611760646796
Brain_Amygdala	ENSG00000173226.17	ASD	366	9.44741651128064e-12	0.982805712334472	5.43405942170998e-14	0.00564144725167855	0.0115528404043481
Brain_Amygdala	ENSG00000173226.17	ADHD	322	8.72328738881672e-12	0.978069885039914	6.01061471706106e-14	0.00672399778992502	0.0152061171613768
Brain_Amygdala	ENSG00000173226.17	F3	240	1.7590562556132e-11	0.992696900105759	2.80652813022671e-14	0.00157809687082306	0.0057250030057985
Brain_Amygdala	ENSG00000163406.11	ASD	184	0.0828838725978972	0.907971152771708	0.000162073995514707	0.0017682636065587	0.00721463702832187
Brain_Amygdala	ENSG00000163406.11	ADHD	158	0.0893762908818959	0.85818408965964	0.000786383730863211	0.00750664791859736	0.0441465878090042
Brain_Amygdala	ENSG00000163406.11	F3	119	0.120838904984942	0.870943607125098	0.000147468227875458	0.00105585967471182	0.00701415998737276
Brain_Amygdala	ENSG00000160124.9	ASD	97	0.521577271475979	0.469175974537901	0.00077804059170214	0.000692096580898678	0.00777661681352017
Brain_Amygdala	ENSG00000160124.9	ADHD	87	0.547432960069794	0.442889233476053	0.000844769064182543	0.000675285062757193	0.00815775232721402
Brain_Amygdala	ENSG00000160124.9	F3	64	0.615785040960634	0.381765293113142	0.000209672894666763	0.000127877781818018	0.00211211524973987
Brain_Amygdala	ENSG00000196981.4	ASD	62	0.337093232193587	0.655168094169578	0.00022685898626766	0.000433840904129073	0.00707797374643762
Brain_Amygdala	ENSG00000196981.4	ADHD	52	0.38330080050661	0.613497715090224	9.60519898778975e-05	0.000150782770790944	0.00295464964249772
Brain_Amygdala	ENSG00000272758.7	ASD	119	0.465442355322197	0.511832745794682	0.00198407445463071	0.00216324851783138	0.0185775759106593
Brain_Amygdala	ENSG00000272758.7	ADHD	109	0.501293621940248	0.493628263427538	0.000522864195341506	0.000510824571980903	0.00404442586489247
Brain_Amygdala	ENSG00000272758.7	F3	79	0.60793319069867	0.387864919687985	0.000430071021319236	0.000270886887049266	0.00350093170497717
Brain_Amygdala	ENSG00000114030.13	ASD	83	0.353599853680701	0.640481365941889	0.000243106639144449	0.000435102575725126	0.00524057116254059
Brain_Amygdala	ENSG00000114030.13	ADHD	71	0.386830284061203	0.608482941875195	0.000215366672605787	0.00033463439339926	0.00413677299759708
Brain_Amygdala	ENSG00000173193.15	ASD	111	0.459541689712487	0.531544997560168	0.000730700262237143	0.00083784529458657	0.0073447671705216
Brain_Amygdala	ENSG00000173193.15	ADHD	92	0.508462039694128	0.486340472548806	0.000466855843323365	0.000442256053672255	0.00428837586007084
Brain_Amygdala	ENSG00000173193.15	F3	50	0.595185208063741	0.402544519558323	0.000163187899107829	0.000108370955537871	0.00199871352329006
Brain_Amygdala	ENSG00000273033.2	ASD	133	0.0047065494196377	0.986442096222481	5.78755780519829e-06	0.0012053696204902	0.00764019717958559
Brain_Amygdala	ENSG00000273033.2	ADHD	115	0.0051024485204967	0.988015804164786	5.33461374049889e-06	0.00102712197072492	0.00584929073025125
Brain_Amygdala	ENSG00000144909.8	ASD	163	0.118030672535477	0.869143873710116	0.000241567552987437	0.00176801800825592	0.0108158681931635
Brain_Amygdala	ENSG00000144909.8	ADHD	116	0.15995180794842	0.833689915441485	0.000125734576577245	0.000649762413780996	0.00558277961973626
Brain_Amygdala	ENSG00000243429.1	ASD	48	0.290723650885416	0.701178820382895	0.000148476787363244	0.00035050365047991	0.00759854829384581
Brain_Amygdala	ENSG00000243429.1	ADHD	40	0.321571843655875	0.674167749353906	7.8716109920651e-05	0.000161005773863927	0.00402068510643499
Brain_Amygdala	ENSG00000284624.1	ASD	246	0.032758874563243	0.937715447141809	0.000240899569149974	0.00687328471697155	0.0224114940088258
Brain_Amygdala	ENSG00000284624.1	ADHD	190	0.0429488445298093	0.935165914796045	0.000165375390138703	0.00358273804640004	0.018137127237607
Brain_Amygdala	ENSG00000241278.1	ASD	302	5.71113854970747e-05	0.977160657181	6.86384120693779e-07	0.0117328014995877	0.0110487435497956
Brain_Amygdala	ENSG00000241278.1	ADHD	146	0.00013607168009842	0.978090893793924	2.95924605338648e-07	0.00210745743475739	0.0196652811666149
Brain_Amygdala	ENSG00000241278.1	F3	50	0.690792247621184	0.305610425454104	0.000346091941445142	0.000150011823252296	0.0031012231600145
Brain_Amygdala	ENSG00000171084.16	ASD	558	3.32003281107131e-09	0.962957605454874	3.66541844465118e-11	0.0106049109711629	0.026437480217278
Brain_Amygdala	ENSG00000171084.16	ADHD	453	3.66449973146393e-09	0.698573046821386	2.95186738048799e-10	0.0560268100098247	0.245400139209103
Brain_Amygdala	ENSG00000171084.16	F3	79	0.00604419275939734	0.789691717033885	6.13234674300106e-05	0.00781570590459636	0.196387060834691
Brain_Amygdala	ENSG00000241439.1	ASD	245	1.98149946198051e-08	0.988837264802981	6.78381608568663e-11	0.00337757542760615	0.00778513988657868
Brain_Amygdala	ENSG00000241439.1	ADHD	209	2.53966626477948e-08	0.959906631996591	8.49775347487584e-10	0.0321106071396851	0.00798273461728641
Brain_Amygdala	ENSG00000241439.1	F3	127	7.49872319777439e-05	0.987990580357368	6.10641959599427e-07	0.00804159082187823	0.00389223094681698
Brain_Amygdala	ENSG00000114547.10	ASD	314	1.83600920168684e-08	0.990155080980979	5.42588697450372e-11	0.00291924135107369	0.00692565925359651
Brain_Amygdala	ENSG00000114547.10	ADHD	266	1.99089630793381e-08	0.991139244070471	8.40519947983698e-11	0.00417972730309476	0.00468100863341953
Brain_Amygdala	ENSG00000114547.10	F3	125	0.00017571771788215	0.995557477197671	1.08397221080482e-07	0.000610485978563908	0.00365621070866113
Brain_Amygdala	ENSG00000189366.11	ASD	254	8.22537279480788e-16	0.989586939011956	1.83662639977413e-18	0.00220141646888173	0.00821164451915957
Brain_Amygdala	ENSG00000189366.11	ADHD	216	8.06266207716715e-16	0.980419816345796	3.00834621800974e-18	0.00364221143095994	0.0159379722232457
Brain_Amygdala	ENSG00000189366.11	F3	103	1.55901635508593e-15	0.994522039119187	7.8553743573317e-19	0.000496125346466156	0.00498183553434633
Brain_Amygdala	ENSG00000250012.2	ASD	460	5.02010107646115e-26	0.962593106636479	4.57716815845515e-28	0.00874795820887878	0.0286589351546434
Brain_Amygdala	ENSG00000250012.2	ADHD	378	4.61918337595986e-26	0.849589449014051	3.56926003994982e-27	0.0655632429260434	0.0848473080599091
Brain_Amygdala	ENSG00000250012.2	F3	82	7.76396289620556e-25	0.917341170333091	6.90757000614421e-27	0.00808697971631325	0.0745718499505944
Brain_Amygdala	ENSG00000114544.17	ASD	84	0.0806850417706362	0.911299477050183	6.1131745962096e-05	0.000683183060381955	0.00727116637283696
Brain_Amygdala	ENSG00000114544.17	ADHD	68	0.102797479947813	0.892142461248389	4.74861800842756e-05	0.000407510464380587	0.00460506215933246
Brain_Amygdala	ENSG00000251448.2	ASD	60	0.0313297351769779	0.959334356010057	5.32265543447432e-05	0.0016221669296368	0.00766051532898388
Brain_Amygdala	ENSG00000251448.2	ADHD	55	0.0344933000555619	0.936245345883563	0.000489523786501856	0.0132715544877009	0.0155002757866723
Brain_Amygdala	ENSG00000070476.15	ASD	74	3.30636173489216e-05	0.966048129226315	4.83834414554113e-08	0.00138112296309789	0.0325376358097968
Brain_Amygdala	ENSG00000070476.15	ADHD	61	3.91930625084745e-05	0.994534395949849	1.75106390114217e-08	0.000439350083570163	0.00498704339343313
Brain_Amygdala	ENSG00000187715.13	ASD	82	0.301785423488636	0.684144120140897	0.000444111592212869	0.000994163743654213	0.0126321810345996
Brain_Amygdala	ENSG00000187715.13	ADHD	75	0.317960922667922	0.670313183591483	0.000346914974104359	0.000720694735000714	0.0106582840314905
Brain_Amygdala	ENSG00000187715.13	F3	59	0.377256888649488	0.61532517679532	0.000249302677162349	0.000399856573405697	0.00676877530462395
Brain_Amygdala	ENSG00000132394.11	ASD	230	0.275280558390344	0.681457442256157	0.00302159039635297	0.00744715838525961	0.0327932505718863
Brain_Amygdala	ENSG00000132394.11	ADHD	214	0.298974774156789	0.689845135238788	0.000768697609074764	0.00176502268784461	0.00864637030750344
Brain_Amygdala	ENSG00000132394.11	F3	155	0.370266811709197	0.625719291562145	0.000296208780036177	0.000497347201731886	0.00322034074688953
Brain_Amygdala	ENSG00000242551.2	ASD	124	0.00209063069360848	0.927606974620219	1.45468434710336e-05	0.00639049629324523	0.0638973515494569
Brain_Amygdala	ENSG00000242551.2	ADHD	111	0.002461828233732	0.991646817067037	1.67120258749507e-06	0.000667953881849941	0.00522172961479334
Brain_Amygdala	ENSG00000242551.2	F3	53	0.00858039695025923	0.987016094335975	2.21166206185142e-06	0.000250259809124347	0.0041510372425794
Brain_Amygdala	ENSG00000163902.12	ASD	115	0.0837078868660055	0.865076876954852	0.000505983290359786	0.00518354482523579	0.0455257080635471
Brain_Amygdala	ENSG00000163902.12	ADHD	103	0.0925702313648406	0.901131186187587	6.82241112131246e-05	0.000658560432918957	0.0055717979034396
Brain_Amygdala	ENSG00000163902.12	F3	48	0.149887876782093	0.844609850675529	3.54147851921104e-05	0.000194287775223941	0.0052725699819611
Brain_Amygdala	ENSG00000261159.1	ASD	168	6.32197611264536e-11	0.989381214993488	1.20340014304015e-13	0.00187456168367502	0.0087442232594968
Brain_Amygdala	ENSG00000261159.1	ADHD	140	6.05429495099541e-11	0.845136060120093	5.95452383829278e-13	0.00816538874781188	0.146698551070959
Brain_Amygdala	ENSG00000261159.1	F3	59	1.55390757756507e-10	0.958482937066254	1.86151167106951e-13	0.00110781037122449	0.0404092524069446
Brain_Amygdala	ENSG00000231305.4	ASD	217	1.00273143908425e-08	0.988957495128032	2.62201694833487e-11	0.00257753485248296	0.00846495996594852
Brain_Amygdala	ENSG00000231305.4	ADHD	181	8.24371172438696e-09	0.751255945021677	8.59333876512701e-11	0.00759002330396166	0.241154023344718
Brain_Amygdala	ENSG00000231305.4	F3	71	5.69040993945037e-08	0.961553708743946	7.35213086904759e-11	0.00120510674890244	0.0372411275295298
Brain_Amygdala	ENSG00000177646.20	ASD	30	0.975963115361926	0.0219760583376657	0.0011639274995216	2.53369476977222e-05	0.000871561853188919
Brain_Amygdala	ENSG00000270773.1	ASD	53	0.00106173508979811	0.979949112961445	1.19159913108535e-06	0.00108190360645139	0.0179060567431747
Brain_Amygdala	ENSG00000270773.1	ADHD	48	0.000383887836083973	0.345510614666293	7.26681810329327e-05	0.0648143331023257	0.589218496214265
Brain_Amygdala	ENSG00000251474.7	ASD	84	0.00488993258932568	0.902949939905714	3.9838701349341e-05	0.00727156208922071	0.0848487267143903
Brain_Amygdala	ENSG00000251474.7	ADHD	71	0.00657368150138883	0.983159571437137	8.60515623087885e-06	0.0012780067245132	0.00898013518073018
Brain_Amygdala	ENSG00000163913.14	ASD	277	9.81393789579992e-07	0.92083330378136	1.31422503875151e-08	0.0122643585159737	0.0669013431666275
Brain_Amygdala	ENSG00000163913.14	ADHD	240	1.15125962377603e-06	0.98263886193978	1.00196663957563e-08	0.00854330604842363	0.00881667073250645
Brain_Amygdala	ENSG00000163913.14	F3	144	0.000144519950298998	0.989067696392021	1.78765886061087e-07	0.00121386678172205	0.00957373811007215
Brain_Amygdala	ENSG00000271270.8	ASD	66	0.927885348153703	0.0694876187196402	0.00118970957781546	8.77455733757664e-05	0.00134957797546606
Brain_Amygdala	ENSG00000271270.8	ADHD	60	0.934846976343198	0.0636831604949095	0.000666953847437971	4.46756501518835e-05	0.000758233664302395
Brain_Amygdala	ENSG00000271270.8	F3	50	0.945834258461583	0.053088337386313	0.000493432379370939	2.71388276836772e-05	0.00055683294504976
Brain_Amygdala	ENSG00000253540.6	ASD	164	8.22451402307279e-07	0.989414531485438	2.01610056153711e-09	0.00241721501535921	0.00816742903170004
Brain_Amygdala	ENSG00000253540.6	ADHD	106	8.91514951315472e-07	0.993352538332601	1.18635331566908e-09	0.00131654020542923	0.00533002876066448
Brain_Amygdala	ENSG00000253540.6	F3	49	0.26536840412936	0.728749379388163	0.000149489185364537	0.000405196666540026	0.00532753063057312
Brain_Amygdala	ENSG00000249846.7	ASD	42	0.431385749967752	0.564167370796118	0.000133141612466678	0.000169979177822908	0.00414375844584075
Brain_Amygdala	ENSG00000228252.9	ASD	452	4.5654099094853e-21	0.97798012863357	6.53773542316273e-23	0.0139967989630352	0.00802307240339218
Brain_Amygdala	ENSG00000228252.9	ADHD	286	5.05775853118378e-21	0.983863316761671	1.60741598932949e-23	0.003113812103146	0.0130228711351796
Brain_Amygdala	ENSG00000228252.9	F3	125	3.90668631771478e-20	0.985337084235184	4.90057113121038e-23	0.00122257250159157	0.0134403432632249
Brain_Amygdala	ENSG00000196455.8	ASD	142	0.430144658890403	0.556549140926426	0.001176035348998	0.00151101188362293	0.0106191529505499
Brain_Amygdala	ENSG00000196455.8	ADHD	127	0.438771162055846	0.506411431563454	0.00483349965681219	0.00553417459951796	0.0444497321243703
Brain_Amygdala	ENSG00000196455.8	F3	103	0.514348698125513	0.477793034172097	0.000713918951471254	0.000656691822711839	0.00648765692820609
Brain_Amygdala	ENSG00000113971.21	ASD	49	1.76297623347468e-15	0.991689712868253	1.15760386325158e-18	0.000643495612695866	0.00766679151905155
Brain_Amygdala	ENSG00000113971.21	ADHD	35	3.68422225630971e-15	0.978340698260239	1.95153195747833e-18	0.000497064678996394	0.0211622370607626
Brain_Amygdala	ENSG00000285908.1	ASD	42	0.012644042593884	0.952690852968253	1.56812976273452e-05	0.00114803756459136	0.0335013855756442
Brain_Amygdala	ENSG00000285908.1	ADHD	38	0.0135405096135021	0.980479486296528	2.81877385368511e-06	0.000198330888775482	0.00577885442734111
Brain_Amygdala	ENSG00000260633.1	ASD	93	6.88379927184618e-11	0.986629059056589	1.32212606838986e-13	0.00188346609271216	0.0114874747817268
Brain_Amygdala	ENSG00000260633.1	ADHD	81	7.4750916304846e-11	0.98487857312274	1.52601492148579e-13	0.00199747266826411	0.013123954134092
Brain_Amygdala	ENSG00000260633.1	F3	43	1.69045074057592e-10	0.989632696914417	1.05362759491613e-13	0.000607060048473429	0.00976024286795907
Brain_Amygdala	ENSG00000114054.14	ASD	90	0.197381314820471	0.786511433475578	0.000320754087673644	0.00126359583767152	0.014522901778606
Brain_Amygdala	ENSG00000114054.14	ADHD	79	0.217784771973259	0.777992373979234	8.52350554356898e-05	0.000300648152357082	0.00383697083971409
Brain_Amygdala	ENSG00000261758.1	ASD	425	0.0010324587899977	0.980840671359483	5.99134643402976e-06	0.00567936557480355	0.0124415129292823
Brain_Amygdala	ENSG00000261758.1	ADHD	363	0.000982349513156231	0.704696648744617	0.000225063057489592	0.161318090957161	0.132777847727576
Brain_Amygdala	ENSG00000261758.1	F3	76	0.0105058184351205	0.977424643048679	1.32683988835168e-05	0.00122361281904792	0.0108326572982689
Brain_Amygdala	ENSG00000168917.9	ASD	337	0.0822306205461305	0.906294526977874	0.000343018605027323	0.00377317811172691	0.00735865575924089
Brain_Amygdala	ENSG00000168917.9	ADHD	300	0.0883278449077898	0.833628718721788	0.00133747669174325	0.0125588143003826	0.0641471453782964
Brain_Amygdala	ENSG00000168917.9	F3	93	0.305620613171461	0.686577103245804	0.000267812800914926	0.000594702035306659	0.0069397687465136
Brain_Amygdala	ENSG00000273486.1	ASD	382	2.33421158844186e-06	0.988706979196001	9.10223301610614e-09	0.00384800957722809	0.00744266791294935
Brain_Amygdala	ENSG00000273486.1	ADHD	329	1.80073434346241e-06	0.678947108586723	7.09523028187483e-07	0.267464279713973	0.0535861014419324
Brain_Amygdala	ENSG00000273486.1	F3	50	1.8750675652592e-05	0.989033329988725	1.03806366436913e-08	0.000537131925822388	0.0104107770291639
Brain_Amygdala	ENSG00000118017.4	ASD	100	0.122378999634902	0.698019034760547	0.00265213397165779	0.0149651204332705	0.161984711199622
