pair	exposure	outcome	n_iv	method	beta	se	p	egger_intercept	egger_intercept_p	cochran_Q_p_ivw	presso_global_p	presso_raw_p	presso_outlier_corrected_b	presso_outlier_corrected_p
Chong_2022__PFactor	Chong_2022	PFactor	29	MR Egger	0.00860377920091785	0.0398453426055519	0.830665821808866	-0.000449990408756188	0.630026142429061	3.56116346510354e-07		0.626996756175821	-0.0270275954672858	0.113092307651073
Chong_2022__PFactor	Chong_2022	PFactor	29	Weighted median	0.00974732810929472	0.0174500746273341	0.576445833285335	-0.000449990408756188	0.630026142429061	3.56116346510354e-07		0.626996756175821	-0.0270275954672858	0.113092307651073
Chong_2022__PFactor	Chong_2022	PFactor	29	Robust adjusted profile score (RAPS)	-0.00989569453032386	0.0175671959698337	0.573227012283274	-0.000449990408756188	0.630026142429061	3.56116346510354e-07		0.626996756175821	-0.0270275954672858	0.113092307651073
Chong_2022__F1	Chong_2022	F1	29	Inverse variance weighted	-0.0738024890986984	0.0591550394356615	0.212173478847614	-0.000807472975868467	0.807336756795101	0.383182934237689	0.428965517241379	0.222507409036343		
Chong_2022__F1	Chong_2022	F1	29	MR Egger	-0.0427366950284695	0.139762525589694	0.76211681269763	-0.000807472975868467	0.807336756795101	0.383182934237689	0.428965517241379	0.222507409036343		
Chong_2022__F1	Chong_2022	F1	29	Weighted median	-0.0766320700856227	0.079084940736578	0.332552996422907	-0.000807472975868467	0.807336756795101	0.383182934237689	0.428965517241379	0.222507409036343		
Chong_2022__F1	Chong_2022	F1	29	Robust adjusted profile score (RAPS)	-0.0598390628342322	0.0596983739159361	0.316171365074257	-0.000807472975868467	0.807336756795101	0.383182934237689	0.428965517241379	0.222507409036343		
Chong_2022__F2	Chong_2022	F2	29	Inverse variance weighted	0.00552601715414448	0.0516687474202619	0.914827961299261	0.0024157964514256	0.399249052673588	0.00210906718045642	0.00241379310344828	0.915590599117652	-0.0107072327715755	0.814331684283605
Chong_2022__F2	Chong_2022	F2	29	MR Egger	-0.0866796962769226	0.119516470038496	0.474536136756558	0.0024157964514256	0.399249052673588	0.00210906718045642	0.00241379310344828	0.915590599117652	-0.0107072327715755	0.814331684283605
Chong_2022__F2	Chong_2022	F2	29	Weighted median	-0.00746765458004624	0.0563591414238793	0.894587863961889	0.0024157964514256	0.399249052673588	0.00210906718045642	0.00241379310344828	0.915590599117652	-0.0107072327715755	0.814331684283605
Chong_2022__F2	Chong_2022	F2	29	Robust adjusted profile score (RAPS)	-0.0121634271380412	0.0518040738656552	0.81436650598027	0.0024157964514256	0.399249052673588	0.00210906718045642	0.00241379310344828	0.915590599117652	-0.0107072327715755	0.814331684283605
Chong_2022__F3	Chong_2022	F3	29	Inverse variance weighted	-0.127646074169463	0.0459153481266202	0.00543537714359339	0.000703237795511254	0.778197957777817	0.882163691581746	0.892413793103448	0.00243470461519317		
Chong_2022__F3	Chong_2022	F3	29	MR Egger	-0.15454631947594	0.105111550715332	0.153036763039655	0.000703237795511254	0.778197957777817	0.882163691581746	0.892413793103448	0.00243470461519317		
Chong_2022__F3	Chong_2022	F3	29	Weighted median	-0.102666318429382	0.0647838122518161	0.113022543367073	0.000703237795511254	0.778197957777817	0.882163691581746	0.892413793103448	0.00243470461519317		
Chong_2022__F3	Chong_2022	F3	29	Robust adjusted profile score (RAPS)	-0.118443207617336	0.0475057512837093	0.0126583490789965	0.000703237795511254	0.778197957777817	0.882163691581746	0.892413793103448	0.00243470461519317		
Chong_2022__F4	Chong_2022	F4	29	Inverse variance weighted	-0.00650074400714596	0.0205628761552162	0.751896381969924	-0.000705550186052315	0.511608636197033	1.04402099033317e-06		0.75424109302945	-0.0125273962197384	0.501298946144212
Chong_2022__F4	Chong_2022	F4	29	MR Egger	0.0210366654404664	0.0463196005614595	0.653341246837043	-0.000705550186052315	0.511608636197033	1.04402099033317e-06		0.75424109302945	-0.0125273962197384	0.501298946144212
Chong_2022__F4	Chong_2022	F4	29	Weighted median	-0.013895127528339	0.0203355251999067	0.494421545420605	-0.000705550186052315	0.511608636197033	1.04402099033317e-06		0.75424109302945	-0.0125273962197384	0.501298946144212
Chong_2022__F4	Chong_2022	F4	29	Robust adjusted profile score (RAPS)	-0.00408440002397523	0.0205950308710631	0.84279495157074	-0.000705550186052315	0.511608636197033	1.04402099033317e-06		0.75424109302945	-0.0125273962197384	0.501298946144212
Chong_2022__F5	Chong_2022	F5	29	Inverse variance weighted	0.0359391673969602	0.0317083615499209	0.257034262277296	-0.000274383409761488	0.869173911672135	0.000634595454602045		0.266646153903513	0.0283057209740856	0.339883172003855
Chong_2022__F5	Chong_2022	F5	29	MR Egger	0.0453235927055571	0.0650130813484562	0.491671202100535	-0.000274383409761488	0.869173911672135	0.000634595454602045		0.266646153903513	0.0283057209740856	0.339883172003855
Chong_2022__F5	Chong_2022	F5	29	Weighted median	0.0155755623666057	0.036818228084956	0.672266490231951	-0.000274383409761488	0.869173911672135	0.000634595454602045		0.266646153903513	0.0283057209740856	0.339883172003855
Chong_2022__F5	Chong_2022	F5	29	Robust adjusted profile score (RAPS)	0.0316719687216963	0.0305477318740459	0.299827850012443	-0.000274383409761488	0.869173911672135	0.000634595454602045		0.266646153903513	0.0283057209740856	0.339883172003855
Chong_2022__BMI	Chong_2022	BMI	23	Inverse variance weighted	-0.0509082173167429	0.0444533923777032	0.252124526211141	-0.00236583373216561	0.340025178726875	4.24507980639986e-18		0.277707292402688	-0.0295619452500653	0.249377738588403
Chong_2022__BMI	Chong_2022	BMI	23	MR Egger	0.0427290194769158	0.105730557154411	0.69020242021383	-0.00236583373216561	0.340025178726875	4.24507980639986e-18		0.277707292402688	-0.0295619452500653	0.249377738588403
Chong_2022__BMI	Chong_2022	BMI	23	Weighted median	-0.0374630185317102	0.027177910453353	0.168068620026225	-0.00236583373216561	0.340025178726875	4.24507980639986e-18		0.277707292402688	-0.0295619452500653	0.249377738588403
Chong_2022__BMI	Chong_2022	BMI	23	Robust adjusted profile score (RAPS)	-0.0299714391141334	0.0387509465079691	0.439263444065731	-0.00236583373216561	0.340025178726875	4.24507980639986e-18		0.277707292402688	-0.0295619452500653	0.249377738588403
Chong_2022__Height	Chong_2022	Height	22	Inverse variance weighted	0.0286447519050889	0.0482915244589081	0.553071983327614	0.00319916533129752	0.238582253534543	2.31164126955684e-33		0.47971131771239	0.0230499703118082	0.321288249107353
Chong_2022__Height	Chong_2022	Height	22	MR Egger	-0.096707784411998	0.113700223385691	0.405087256726986	0.00319916533129752	0.238582253534543	2.31164126955684e-33		0.47971131771239	0.0230499703118082	0.321288249107353
Chong_2022__Height	Chong_2022	Height	22	Weighted median	-0.027217733143428	0.0243508352387303	0.263681026346185	0.00319916533129752	0.238582253534543	2.31164126955684e-33		0.47971131771239	0.0230499703118082	0.321288249107353
Chong_2022__Height	Chong_2022	Height	22	Robust adjusted profile score (RAPS)	0.017916347632209	0.0421046401360873	0.670457971187803	0.00319916533129752	0.238582253534543	2.31164126955684e-33		0.47971131771239	0.0230499703118082	0.321288249107353
Gupta_2023_adj__SCZ	Gupta_2023_adj	SCZ	38	Inverse variance weighted	-0.0736780699107601	0.0612426890624009	0.228956638572326	0.010631055312195	0.0294598443103946	1.2083696381256e-05		0.217652032285094	-0.120334730643841	0.00426459933055869
Gupta_2023_adj__SCZ	Gupta_2023_adj	SCZ	38	MR Egger	-0.290972962899272	0.11205506956561	0.0135445186317581	0.010631055312195	0.0294598443103946	1.2083696381256e-05		0.217652032285094	-0.120334730643841	0.00426459933055869
Gupta_2023_adj__SCZ	Gupta_2023_adj	SCZ	38	Weighted median	-0.0936530340311164	0.0604736823028387	0.121464026321887	0.010631055312195	0.0294598443103946	1.2083696381256e-05		0.217652032285094	-0.120334730643841	0.00426459933055869
Gupta_2023_adj__SCZ	Gupta_2023_adj	SCZ	38	Robust adjusted profile score (RAPS)	-0.100949330569621	0.057239844089287	0.0777959877720986	0.010631055312195	0.0294598443103946	1.2083696381256e-05		0.217652032285094	-0.120334730643841	0.00426459933055869
Gupta_2023_adj__BD	Gupta_2023_adj	BD	38	Inverse variance weighted	-0.0318948616395762	0.0514634248518841	0.535417221420488	-2.24961599891632e-05	0.995776779914926	0.00145083862092369	0.00341463414634146	0.530043552646398		
Gupta_2023_adj__BD	Gupta_2023_adj	BD	38	MR Egger	-0.0314433937487925	0.0994830267419583	0.753776264116647	-2.24961599891632e-05	0.995776779914926	0.00145083862092369	0.00341463414634146	0.530043552646398		
Gupta_2023_adj__BD	Gupta_2023_adj	BD	38	Weighted median	-0.0537761548544973	0.06396612240388	0.400517459457766	-2.24961599891632e-05	0.995776779914926	0.00145083862092369	0.00341463414634146	0.530043552646398		
Gupta_2023_adj__BD	Gupta_2023_adj	BD	38	Robust adjusted profile score (RAPS)	-0.0428318830268797	0.0494575858435244	0.386472269360661	-2.24961599891632e-05	0.995776779914926	0.00145083862092369	0.00341463414634146	0.530043552646398		
Gupta_2023_adj__MDD	Gupta_2023_adj	MDD	37	Inverse variance weighted	0.0155732606468807	0.0196953192638627	0.429113987504661	0.00197020817540708	0.234998021661058	0.000655744082918994	0.00225	0.470767161435629	0.00733843467003978	0.663891717099331
Gupta_2023_adj__MDD	Gupta_2023_adj	MDD	37	MR Egger	-0.0226948134188211	0.0372278171584503	0.546051276612546	0.00197020817540708	0.234998021661058	0.000655744082918994	0.00225	0.470767161435629	0.00733843467003978	0.663891717099331
Gupta_2023_adj__MDD	Gupta_2023_adj	MDD	37	Weighted median	-0.00519443218024273	0.022330005167601	0.816055578175818	0.00197020817540708	0.234998021661058	0.000655744082918994	0.00225	0.470767161435629	0.00733843467003978	0.663891717099331
Gupta_2023_adj__MDD	Gupta_2023_adj	MDD	37	Robust adjusted profile score (RAPS)	0.013494150894622	0.0195722485191187	0.490538065749754	0.00197020817540708	0.234998021661058	0.000655744082918994	0.00225	0.470767161435629	0.00733843467003978	0.663891717099331
Gupta_2023_adj__ADHD	Gupta_2023_adj	ADHD	34	Inverse variance weighted	-0.106373901814721	0.0647912783002528	0.100632799404468	-0.00747809616936133	0.175960360927015	0.00599110963968347	0.00388888888888889	0.0812830646430532		
Gupta_2023_adj__ADHD	Gupta_2023_adj	ADHD	34	MR Egger	0.0399672813302562	0.123557313839323	0.748442660822912	-0.00747809616936133	0.175960360927015	0.00599110963968347	0.00388888888888889	0.0812830646430532		
Gupta_2023_adj__ADHD	Gupta_2023_adj	ADHD	34	Weighted median	0.0398002235582644	0.0804581967109815	0.620833367503053	-0.00747809616936133	0.175960360927015	0.00599110963968347	0.00388888888888889	0.0812830646430532		
Gupta_2023_adj__ADHD	Gupta_2023_adj	ADHD	34	Robust adjusted profile score (RAPS)	-0.110048242276873	0.0666836007634694	0.0988806850614331	-0.00747809616936133	0.175960360927015	0.00599110963968347	0.00388888888888889	0.0812830646430532		
Gupta_2023_adj__ASD	Gupta_2023_adj	ASD	39	Inverse variance weighted	-0.130383796976346	0.0762683831837492	0.0873511019109776	-0.00285227149566203	0.650365954128853	0.17258002112681	0.190952380952381	0.116695488334825		
Gupta_2023_adj__ASD	Gupta_2023_adj	ASD	39	MR Egger	-0.0741497683985035	0.145203617823808	0.612622229924827	-0.00285227149566203	0.650365954128853	0.17258002112681	0.190952380952381	0.116695488334825		
Gupta_2023_adj__ASD	Gupta_2023_adj	ASD	39	Weighted median	-0.0982687081743061	0.108492876179371	0.365061917963044	-0.00285227149566203	0.650365954128853	0.17258002112681	0.190952380952381	0.116695488334825		
Gupta_2023_adj__ASD	Gupta_2023_adj	ASD	39	Robust adjusted profile score (RAPS)	-0.14911224415178	0.0720111688959802	0.0383885066677045	-0.00285227149566203	0.650365954128853	0.17258002112681	0.190952380952381	0.116695488334825		
Gupta_2023_adj__ANX	Gupta_2023_adj	ANX	40	Inverse variance weighted	0.00503946763304863	0.0334645172403028	0.880298066302852	0.000493119512652857	0.862778261052331	0.000162457024067886	5e-04	0.881074259556615	0.03777307539522	0.212266590073744
Gupta_2023_adj__ANX	Gupta_2023_adj	ANX	40	MR Egger	-0.00478245738934277	0.065835235113054	0.942471366984778	0.000493119512652857	0.862778261052331	0.000162457024067886	5e-04	0.881074259556615	0.03777307539522	0.212266590073744
Gupta_2023_adj__ANX	Gupta_2023_adj	ANX	40	Weighted median	0.0469080261161419	0.0404185661720523	0.245822340268554	0.000493119512652857	0.862778261052331	0.000162457024067886	5e-04	0.881074259556615	0.03777307539522	0.212266590073744
Gupta_2023_adj__ANX	Gupta_2023_adj	ANX	40	Robust adjusted profile score (RAPS)	0.0104738354115274	0.0335914510948508	0.755192049809714	0.000493119512652857	0.862778261052331	0.000162457024067886	5e-04	0.881074259556615	0.03777307539522	0.212266590073744
Gupta_2023_adj__OCD	Gupta_2023_adj	OCD	35	Inverse variance weighted	0.0209826173932234	0.0552049410840995	0.703881683193266	0.00738641282982266	0.135506851354703	0.493374878970815	0.501714285714286	0.704048023705531		
Gupta_2023_adj__OCD	Gupta_2023_adj	OCD	35	MR Egger	-0.121436192898853	0.108214590685233	0.269885069890293	0.00738641282982266	0.135506851354703	0.493374878970815	0.501714285714286	0.704048023705531		
Gupta_2023_adj__OCD	Gupta_2023_adj	OCD	35	Weighted median	0.0649372578386202	0.0827193772167476	0.432435517739633	0.00738641282982266	0.135506851354703	0.493374878970815	0.501714285714286	0.704048023705531		
Gupta_2023_adj__OCD	Gupta_2023_adj	OCD	35	Robust adjusted profile score (RAPS)	0.0211536516084471	0.0572158295647381	0.711593536361557	0.00738641282982266	0.135506851354703	0.493374878970815	0.501714285714286	0.704048023705531		
Gupta_2023_adj__PTSD	Gupta_2023_adj	PTSD	40	Inverse variance weighted	0.000985653507912775	0.00931304906772984	0.915712673797525	0.000422619205376546	0.594984422866575	0.183092829265787	0.1895	0.916255179324096		
Gupta_2023_adj__PTSD	Gupta_2023_adj	PTSD	40	MR Egger	-0.00737220335949525	0.0182032800792868	0.687753521892308	0.000422619205376546	0.594984422866575	0.183092829265787	0.1895	0.916255179324096		
Gupta_2023_adj__PTSD	Gupta_2023_adj	PTSD	40	Weighted median	0.0113266709965364	0.0137843797637241	0.411245753468933	0.000422619205376546	0.594984422866575	0.183092829265787	0.1895	0.916255179324096		
Gupta_2023_adj__PTSD	Gupta_2023_adj	PTSD	40	Robust adjusted profile score (RAPS)	-0.0025262519482949	0.00935608541292494	0.787151300153712	0.000422619205376546	0.594984422866575	0.183092829265787	0.1895	0.916255179324096		
Gupta_2023_adj__AN	Gupta_2023_adj	AN	35	Inverse variance weighted	-0.0173130959191123	0.0729268069109949	0.812343596940045	0.00603013813555045	0.314836254474284	0.553984965109158	0.502894736842105	0.972879310102232		
Gupta_2023_adj__AN	Gupta_2023_adj	AN	35	MR Egger	-0.141120935540973	0.141535120522949	0.325984174424658	0.00603013813555045	0.314836254474284	0.553984965109158	0.502894736842105	0.972879310102232		
Gupta_2023_adj__AN	Gupta_2023_adj	AN	35	Weighted median	-0.0324168716108306	0.11834176430487	0.784141584681719	0.00603013813555045	0.314836254474284	0.553984965109158	0.502894736842105	0.972879310102232		
Gupta_2023_adj__AN	Gupta_2023_adj	AN	35	Robust adjusted profile score (RAPS)	0.0113953204447404	0.0756668581475801	0.880292391468461	0.00603013813555045	0.314836254474284	0.553984965109158	0.502894736842105	0.972879310102232		
Gupta_2023_adj__BPD	Gupta_2023_adj	BPD	33	Inverse variance weighted	-0.0541005652822212	0.0981071432428568	0.581329556339667	-0.00719394989674973	0.397699850447435	0.00641357602242943	0.00454545454545455	0.585159972461103		
Gupta_2023_adj__BPD	Gupta_2023_adj	BPD	33	MR Egger	0.0877773203826824	0.192548258527783	0.651659678124326	-0.00719394989674973	0.397699850447435	0.00641357602242943	0.00454545454545455	0.585159972461103		
Gupta_2023_adj__BPD	Gupta_2023_adj	BPD	33	Weighted median	-0.10473008025025	0.126737422353003	0.40860284261112	-0.00719394989674973	0.397699850447435	0.00641357602242943	0.00454545454545455	0.585159972461103		
Gupta_2023_adj__BPD	Gupta_2023_adj	BPD	33	Robust adjusted profile score (RAPS)	-0.142076519542077	0.101529617325084	0.161704954410675	-0.00719394989674973	0.397699850447435	0.00641357602242943	0.00454545454545455	0.585159972461103		
Gupta_2023_adj__TS	Gupta_2023_adj	TS	36	Inverse variance weighted	0.0345638740445823	0.133309587217647	0.795422888785193	0.00428081614855326	0.705876483295367	0.716163581755496	0.688	0.45527792793403		
Gupta_2023_adj__TS	Gupta_2023_adj	TS	36	MR Egger	-0.0498941732290798	0.258877445431606	0.848314889861718	0.00428081614855326	0.705876483295367	0.716163581755496	0.688	0.45527792793403		
Gupta_2023_adj__TS	Gupta_2023_adj	TS	36	Weighted median	-0.0460024385295184	0.198019321644399	0.816295010756136	0.00428081614855326	0.705876483295367	0.716163581755496	0.688	0.45527792793403		
